Open time,mempool_size,transaction_rate,market_cap_usd,average_block_size,market_price_usd,exchange_volume_usd,average_confirmation_time,hash_rate,difficulty,miners_revenue,total_transaction_fees
2019-05-25,4153753.75,3.625,142544695037.5,1.17771341428571,8003.26,157606998.691,79.5723209015676,46660473.7647449,6704632680587.0,15115205.1345969,128.11880175
2019-05-26,1195563.5,4.316666666666665,142209352000.0,1.00135643030303,8071.45,62381654.186,11.3792706780276,54992701.222735,6704632680587.0,17530637.7421003,95.8861389799999
2019-05-27,6105965.0,4.683333333333335,155459195262.5,1.19071721556886,8744.42,190510656.1068,33.2463174696278,55659279.4193742,6704632680587.0,20943626.1747347,189.31338885
2019-05-28,6542482.25,4.3,154957224562.5,1.26284601219512,8770.06,179353690.6408,66.5584928861857,54659412.1244154,6704632680587.0,20098452.3035233,192.95031406
2019-05-29,3664994.0,4.425,153517207278.125,1.22425102298851,8719.88,134279873.6864,28.5473170739408,57992303.1076115,6704632680587.0,20660475.7496612,187.08362645
2019-05-30,8168371.5,4.233333333333335,154267530000.0,1.2136461125,8662.98,139788877.323,40.9508923380995,53664058.5059824,6747104132834.47,18924858.1213242,188.20649317
2019-05-31,20317937.0,3.483333333333335,147796834493.75,1.2917668034188,8272.46,291707289.8516,88.3873467947637,43386260.5763838,7459680720542.0,13928405.3729962,205.0372363
2019-06-01,14455287.25,3.28333333333333,151660959393.75,1.24408625165563,8553.81,174940725.8199,168.351554454199,55994233.735333,7459680720542.0,17500366.3831521,159.42190914
2019-06-02,7836726.5,3.1833333333333353,154406787281.25,1.20057963358779,8554.8,79112822.796,90.963004444064,48577778.9359511,7459680720542.0,15462127.8066285,118.4455402
2019-06-03,14023696.5,3.575,150170225475.0,1.25674850420168,8739.03,80345418.3558,72.8017790316037,44127906.056322,7459680720542.0,14378777.9286266,198.99326951
2019-06-04,17647478.75,3.9,140248881400.0,1.25325847402597,8134.92,189061316.5932,144.388174186275,57106701.9552403,7459680720542.0,17028462.3207378,217.91296317
2019-06-05,4800722.75,4.125,137997081912.5,1.23972551875,7675.8,298320274.032,65.1904058457957,59331638.3950548,7459680720542.0,16774166.520507,159.42665516
2019-06-06,2671951.25,4.033333333333335,137682097175.0,1.15870975796178,7786.04,156168263.7188,22.4738454108975,58219170.1751475,7459680720542.0,16576546.9153716,122.18994068
2019-06-07,5339259.5,4.08333333333333,141061960375.0,1.18778080379747,7803.23,155472100.7461,37.9907929397057,58589992.9151166,7459680720542.0,16904713.8524406,106.492469
2019-06-08,2576209.5,3.075,140992200163.652,1.14384396774194,7998.29,152941461.7733,33.8534840672846,45982019.7561675,7459680720542.0,12882272.7216123,73.36472651
2019-06-09,1452994.0,3.61666666666667,139272595775.0,0.92742606122449,7931.34,76557021.4098,15.9552403009372,54510942.7754566,7459680720542.0,15040475.2089595,62.99063806
2019-06-10,3004726.5,3.841666666666665,140672752312.5,1.15081056687898,7640.61,75192236.2893,24.2269446692291,58219170.1751475,7459680720542.0,16318423.0157517,101.83001618
2019-06-11,10230422.25,3.7249999999999996,140561074881.25,1.25805607692308,8020.38,137334731.2236,71.4666682385717,53027651.8155803,7459680720542.0,14984664.3562564,110.58719487
2019-06-12,9255719.25,3.65,142065632312.5,1.26008806870229,7917.58,119201858.8772,45.6563271140105,48577778.9359511,7459680720542.0,14041153.3883298,108.86976113
2019-06-13,11932967.5,4.016666666666665,144611909487.5,1.2641888410596,8173.06,170534084.3934,69.349992161097,55994233.735333,7459680720542.0,16311181.085572,109.4551359
2019-06-14,12049947.5,4.1,147334516143.75,1.29037044378698,8237.88,118173871.4184,78.9565850314831,62264123.1632496,7411481913588.01,18846894.0773128,117.94954717
2019-06-15,6133107.75,3.708333333333335,154434145181.25,1.23372896575343,8693.6,165814336.84,91.6434497742586,53775192.2320125,7409399249090.0,16609185.0992313,78.70156593
2019-06-16,5002519.75,3.3083333333333353,161373539213.173,1.17512171538462,8859.47,110733186.6095,50.7330966955474,47882020.4805591,7409399249090.0,15480924.6966563,74.36012488
2019-06-17,13808539.75,3.991666666666665,164016858600.0,1.23375669172932,8978.99,291304564.4609,55.4349078514232,48986990.1839566,7409399249090.0,16680372.7946155,117.79979394
2019-06-18,16268840.0,4.141666666666666,162825848250.0,1.23601235582822,9327.48,236199962.5896,142.914529288228,60036687.2179318,7409399249090.0,19759220.101567,116.53825829
2019-06-19,5629205.0,4.34166666666667,162534838150.0,1.15955762711864,9076.18,91483265.5482,88.6380612247407,65193212.5004535,7409399249090.0,21219685.8900861,105.75494722
2019-06-20,10020261.0,3.8666666666666654,165689125412.5,1.24513202083333,9281.7,64175901.408,56.6758015488568,53038545.7630809,7409399249090.0,17906834.4189632,111.81603852
2019-06-21,21280079.25,4.025,174425282825.0,1.26574888721804,9531.35,88441301.3365,57.8278019207092,48986990.1839566,7409399249090.0,17538287.9154746,126.23246862
2019-06-22,29643249.25,3.98333333333333,191054875800.0,1.20928870921986,10209.38,134167792.3956,153.832007572962,51933576.0596833,7409399249090.0,20226178.7284416,122.47914731
2019-06-23,3929204.25,3.975,190741915350.0,1.17940340883978,10668.63,210388797.5616,196.740975133613,66666505.4383169,7409399249090.0,25447586.8029726,81.2353110700001
2019-06-24,2862267.0,4.45833333333333,193054797615.625,1.2158101920904,10814.48,92033603.9856,21.40572884326,65193212.5004535,7409399249090.0,25683149.7809107,102.09827261
2019-06-25,7387505.5,4.3,201510161275.0,1.24576424657534,11017.5,90826286.85,49.1252813491971,53775192.2320125,7409399249090.0,22012700.0893407,121.10744515
2019-06-26,23918885.75,4.86666666666667,224523685912.5,1.24084879393939,11766.4,188227336.128,77.3889319372247,60773333.6868635,7409399249090.0,28602342.1291297,184.06503874
2019-06-27,44829488.5,4.091666666666665,203599122256.25,1.23331770422535,12932.55,521683547.94,99.1146597127371,55539973.1845089,7868124124773.69,23684931.4245074,200.10125128
2019-06-28,37148555.25,3.858333333333335,209544314100.0,1.25548820858896,11132.85,423175771.1325,310.038853555527,64293187.5738079,7934713219631.0,25937334.7871369,182.26443511
2019-06-29,3158336.5,3.8083333333333353,210280883587.5,1.14865132183908,12374.35,251088678.311,240.277525869175,68631991.643206,7934713219631.0,27405858.844721,108.7659755
2019-06-30,1333867.25,3.725,204921050025.0,1.00349886842105,11890.38,184877335.6224,12.7749042346636,59954383.5044098,7934713219631.0,23170049.1634577,104.91860437
2019-07-01,10711074.75,3.958333333333335,193037719087.5,1.26303334965035,10737.73,172764921.5896,34.5431772516699,56404452.902175,7934713219631.0,20510124.4180096,126.93823662
2019-07-02,15996511.5,3.94166666666667,184457676168.75,1.23998631012658,10578.72,171482109.072,128.486813881529,62321003.9058997,7934713219631.0,21634656.1809865,117.88960184
2019-07-03,2549752.5,4.416666666666665,201359052687.5,1.18693356395349,10805.4,240430090.968,28.8040605867972,67843118.1760427,7934713219631.0,25660429.8291376,94.74754649
2019-07-04,3218865.5,4.116666666666665,209803176337.5,1.13968804191617,11984.76,273546634.0104,32.1421966977099,65870934.5081345,7934713219631.0,25608368.4262575,83.8420840199999
2019-07-05,1784404.25,4.13333333333333,198637258500.0,1.02781906349206,11160.49,130466909.3343,21.5287830502553,74548542.6469306,7934713219631.0,27132379.4818537,75.89684282
2019-07-06,990766.5,3.908333333333335,203354530600.0,0.897182387640449,10955.16,124193828.6496,10.0669536915545,70209738.5775326,7934713219631.0,26335706.9788643,50.61747346
2019-07-07,1019021.25,3.4583333333333304,200536586587.3365,0.956807588235294,11232.04,85554897.9616,13.1018060411433,60348820.2379915,7934713219631.0,22174981.6766463,45.61655545
2019-07-08,5593277.5,4.199999999999999,211928511443.75,1.06479558426966,11477.01,67612787.4615,23.5769684367264,70209738.5775326,7934713219631.0,27968213.8393009,67.46056127
2019-07-09,8293555.5,4.125,224159364975.0,1.15526251298701,12313.08,277905476.8152,33.9717599447936,65740170.4585491,8587445349569.57,25335914.8683845,71.27502267
2019-07-10,20377254.0,3.425,229781714687.5,1.27023689147287,12586.78,364111378.7824,70.310369346504,58125055.9333793,9064159826491.0,21508972.6758214,85.64297124
2019-07-11,21811851.75,3.38333333333333,206884813404.93048,1.25302506976744,12099.9,507237487.92,79.2544022193413,58125055.9333793,9064159826491.0,19960968.6079638,79.3666746
2019-07-12,13426888.5,3.575,207265017375.0,1.23242254268293,11352.87,400745298.7161,226.709220185125,73895419.9463116,9064159826491.0,24773188.3315347,67.42668665
2019-07-13,2058024.5,3.26666666666667,202721721075.0,1.04858258865248,11803.97,223317773.9139,55.5029573120944,63532037.8806704,9064159826491.0,20609810.0301931,44.38220922
2019-07-14,1407205.75,3.5250000000000004,190451436306.25,0.952888731034483,11389.1,237143042.963,16.2525221663726,65334365.1964341,9064159826491.0,20182908.1297771,40.72985688
2019-07-15,3805669.25,3.86666666666667,183649719862.5,1.13610393835616,10186.96,163504273.436,40.9782090029198,65784947.025375,9064159826491.0,19638311.2811761,63.9174649
2019-07-16,1477427.25,4.15,186985923468.75,1.09887527777778,10873.5,334140371.565,13.7131741272164,72994256.2884298,9064159826491.0,22149573.0409782,62.69846283
2019-07-17,11045474.0,3.63333333333333,169757883750.0,1.15372490977444,9397.72,413796084.0888,43.4039324564751,59927383.249143,9064159826491.0,16501101.4444106,64.50187448
2019-07-18,35974679.75,3.416666666666665,175832279575.0,1.26103424793388,9674.28,350207291.3724,55.5722361262786,54520401.3018519,9064159826491.0,15933222.4948449,72.10541604
2019-07-19,41297161.0,3.091666666666665,186954107812.5,1.26290437288136,10638.56,400333480.9952,120.624187405745,53168655.8150291,9064159826491.0,16208139.7509873,71.10278562
2019-07-20,2169361.5,3.28333333333333,189102289200.0,1.04757059322034,10535.75,266367992.225,179.729274369951,79752983.7225436,9064159826491.0,24399901.5665187,50.04991704
2019-07-21,732499.25,3.05,188756284687.5,0.887190201342282,10764.9,231375270.501,14.392218001175,67136692.5121977,9064159826491.0,20103997.7422695,37.55119006
2019-07-22,2100676.25,3.608333333333335,188312327881.25,1.00448546835443,10587.41,149533508.4911,21.4896473972591,71191928.9726661,9064159826491.0,21529384.3624169,53.88043597
2019-07-23,3180687.25,3.6,178781438691.9195,1.1037651048951,10323.62,207597158.399,37.1977307513705,64212845.1846116,9033161130737.77,18769327.203324,51.72742398
2019-07-24,2978445.25,3.2750000000000004,172708692750.0,1.10729387769784,9844.3,198778566.675,20.8095517264464,62282811.3455415,9013786945892.0,17345757.0026475,49.90886061
2019-07-25,2355718.25,3.716666666666665,178373500000.0,1.13333078666667,9772.17,207985687.0299,36.5219532695638,67211666.9196491,9013786945892.0,19605754.2098214,56.16150579
2019-07-26,1384095.5,3.53333333333333,174496091100.0,0.957042542168674,9875.17,132194259.4601,13.6325961111061,74380911.3910783,9013786945892.0,20745948.0011575,46.51899261
2019-07-27,730194.75,3.1500000000000004,169193509325.0,0.85809665131579,9848.65,122793165.173,11.9364774478899,68107822.4785777,9013786945892.0,18834366.1429315,33.04147241
2019-07-28,552410.75,2.98333333333333,169211287600.0,0.70364656,9473.99,196200932.7257,8.25645254719534,78413611.4062573,9013786945892.0,20994348.8070565,26.46571032
2019-07-29,1034611.0,3.7249999999999996,170027765000.0,0.960283160714286,9530.0,93425734.9,14.4852095928556,75277066.950007,9013786945892.0,20887751.4846716,39.74585484
2019-07-30,5361863.0,3.6,170591385868.75,1.168352,9501.33,110257993.9584,47.06662815325,63627044.6839344,9013786945892.0,17750997.0400789,60.22741784
2019-07-31,1670138.75,4.108333333333334,178349206400.0,1.00736548538012,9589.13,115667921.712,18.6628126279472,76621300.2883999,9013786945892.0,21676009.1554116,53.61582214
2019-08-01,2583591.0,3.6166666666666654,178895863390.625,1.15085085915493,10084.7,171671948.947,27.6101681587632,63627044.6839344,9013786945892.0,18606541.3941747,46.73246753
2019-08-02,1476176.5,3.79166666666667,187164037400.0,1.0332159408284,10407.17,173753010.8067,15.9427039519774,75725144.7294713,9013786945892.0,22617508.8714294,44.68839341
2019-08-03,851773.75,3.7,192919891668.75,0.847532514450867,10529.55,194052551.7015,8.92732166356241,77517455.8473286,9013786945892.0,23901417.8952569,27.47791508
2019-08-04,847182.75,3.2,193918739250.0,0.825016580838323,10814.57,142750701.8145,9.20503477891746,74828989.1705426,9013786945892.0,23105969.697715,19.72213176
2019-08-05,3318622.0,3.983333333333335,209896533175.0,1.17950344055944,10980.23,165486450.2013,29.4139018510657,70305379.0080994,9890230141833.76,22256372.3249701,42.2581814
2019-08-06,2871056.5,4.125,209749563296.875,1.14529517391304,11787.99,360876818.5806,37.5627131535352,79916269.034042,9985348008060.0,24239820.6588186,45.80524692
2019-08-07,5668898.25,4.483333333333335,208149385000.0,1.13438988235294,11465.67,385189642.2768,20.2724519089719,75945274.2994312,9985348008060.0,23489547.2769286,70.8269651
2019-08-08,11810368.25,3.4,211486489037.5,1.23935686619718,11960.82,364388175.423,98.6164955852286,70485156.5393414,9985348008060.0,22052437.2260143,70.35974254
2019-08-09,2412305.5,3.766666666666665,211585185756.25,1.15657972789116,11996.41,211151931.4766,27.5970567668051,72967028.2484731,9985348008060.0,22823177.0107999,65.33402972
2019-08-10,1168830.25,3.425,203447981768.75,0.910549139072848,11856.64,180122399.3216,10.0749602522987,74952525.6157785,9985348008060.0,22285954.3660375,39.69033865
2019-08-11,579736.25,2.9333333333333353,203346369978.125,0.791410215686274,11282.22,185394290.3946,8.23197421519449,75945274.2994312,9985348008060.0,22402406.2328598,30.3457089
2019-08-12,5822245.0,3.85,203729767400.0,1.03599922556391,11566.84,104661395.056,16.9752824809575,66017787.4629043,9985348008060.0,19835024.1828409,50.54359801
2019-08-13,9097104.5,3.925,201379251806.25,1.18956887261147,11386.26,84492311.643,80.4517397927845,77930771.6667366,9985348008060.0,23339417.3415891,75.09047834
2019-08-14,1734886.25,3.9333333333333353,187395549412.5,1.13971276973684,10858.12,193935252.602,24.3890414669612,75448899.9576049,9985348008060.0,20751478.0270537,58.70170397
2019-08-15,1540065.75,3.858333333333335,179215797187.5,1.06614657961783,10016.96,280655886.4672,20.7043727783933,77930771.6667366,9985348008060.0,20403806.3045699,53.84796972
2019-08-16,3380038.25,3.58333333333333,184422401162.464,1.0359847414966,10302.17,339458149.8472,36.2140498280111,72967028.2484731,9985348008060.0,20175209.2411482,51.3352604
2019-08-17,1106690.0,3.15,184690751156.25,0.9967702890625,10359.44,242929696.7552,18.5930185764865,63535915.7537725,9985348008060.0,16818757.380567,35.38250195
2019-08-18,1455531.0,2.98333333333333,184868924234.375,0.949509166666667,10214.52,91003712.31,17.3049294411841,62740159.3489764,10016798869144.1,16497323.400871,29.17234292
2019-08-19,2038737.5,3.58333333333333,191138865187.5,0.938905619631902,10317.6,77572050.192,20.8938323865671,82514504.7903757,10183488432890.0,22512416.2143436,41.66948045
2019-08-20,2647951.5,3.725,192617072781.25,1.0772132745098,10917.26,171807868.2802,24.8355380679256,77452265.232684,10183488432890.0,21381940.8221323,46.69008955
2019-08-21,3380691.0,3.575,181225061203.125,1.18841401470588,10760.56,122315070.3088,32.3899248030473,68846457.984608,10183488432890.0,18133519.9255694,52.22587338
2019-08-22,4316747.75,3.4000000000000004,180237594062.5,1.24188624113475,10129.4,236246172.908,44.7557622967746,71377577.7634539,10183488432890.0,18244786.7421254,53.99879943
2019-08-23,1607660.75,3.7249999999999996,182528307953.125,1.09552086928105,10111.98,141841653.5382,16.8202688870834,77452265.232684,10183488432890.0,20303216.6174991,41.47394501
2019-08-24,1223325.25,3.41666666666667,181212745759.375,0.97712728125,10405.81,122936632.6763,13.5548501240521,80995832.9230682,10183488432890.0,20913191.154222,30.09100724
2019-08-25,942769.25,3.21666666666667,180261736215.625,0.804201896774194,10143.8,117754910.928,9.20165534223505,78464713.1442223,10183488432890.0,20023054.2210009,21.57904241
2019-08-26,3497275.5,3.5,185077788975.0,1.17041413868613,10135.06,102865892.8206,43.5422972127893,69352681.9403772,10183488432890.0,18051599.1536065,33.17030815
2019-08-27,3355919.25,3.625,181871806943.75,1.15973937777778,10360.28,189624308.4428,29.7763470279035,68340234.0288388,10183488432890.0,17790117.8193427,33.98335977
2019-08-28,2167483.75,3.891666666666665,181199029684.375,1.03846713907285,10171.95,102638637.402,30.6289844175681,76439817.3211456,10183488432890.0,19285143.4357694,33.87031855
2019-08-29,1358619.0,3.733333333333335,169818017250.0,0.995517387878788,9717.82,203978693.8294,15.375625484894,83526952.7019141,10183488432890.0,20199158.8493224,33.917443
2019-08-30,1335111.25,3.916666666666665,171093081528.125,1.0054113,9484.55,157535719.826,19.0494036023392,80995832.9230682,10183488432890.0,19625872.0325795,34.46053373
2019-08-31,987672.75,3.55,171720375187.5,0.874326186746988,9577.99,112305189.2666,8.99777016050343,84033176.6576833,10183488432890.0,20380765.5464991,24.03741901
2019-09-01,817078.0,3.075,172213304600.0,0.885620447552447,9600.9,40437358.647,11.5723787677286,75959123.8204752,10685572378039.5,17386554.1806439,20.06226895
2019-09-02,1615835.0,3.75,175924297500.0,1.0557643557047,9769.79,45179221.4802,29.1429433763589,79786349.9315495,10771996663680.0,19567794.8424031,28.76124703
2019-09-03,2024637.0,4.1,187174830881.25,1.08815423170732,10386.64,153032806.8368,21.9982133643921,87818532.8105646,10771996663680.0,22232234.965443,38.97833529
2019-09-04,6788807.75,3.583333333333335,189529772584.375,1.17799423529412,10621.29,228788746.9482,48.4303444262459,72825124.7697365,10771996663680.0,18375693.837806,37.34474772
2019-09-05,1487103.75,4.058333333333335,189454195993.75,1.02078255757576,10584.16,196753395.5872,19.3352024833411,88354011.6691656,10771996663680.0,22456931.6286019,36.69293406
2019-09-06,1983937.5,3.858333333333335,192230740800.0,1.09143871518987,10577.8,90967493.33,20.3752132023172,84605659.6589586,10771996663680.0,21464687.5948385,37.39638382
2019-09-07,1257357.25,3.341666666666665,186541250350.0,0.92503502,10317.47,210268387.8048,11.910011933659,80321828.7901505,10771996663680.0,20094042.8606613,26.71813665
2019-09-08,476537.75,3.2249999999999996,186920418137.5,0.707172129943503,10487.21,65192692.244,9.58714497184427,94779757.9723776,10771996663680.0,23644815.6797411,21.74727421
2019-09-09,3663939.5,3.625,184883028837.5,1.08986510273973,10406.31,63124156.1445,26.5855105906771,78179913.3557465,10771996663680.0,19160369.4909431,32.71159075
2019-09-10,1206676.5,3.9,183792210187.5,0.957443978021978,10313.66,133582936.8664,14.1217987818688,97457152.2653826,10771996663680.0,23662199.3205437,37.34868133
2019-09-11,1215655.5,3.73333333333333,180578543925.0,0.953451777173913,10101.03,109189912.0734,16.5100618988273,98528109.9825847,10771996663680.0,23997270.4992307,34.77775666
2019-09-12,1214515.0,3.916666666666665,182335949325.0,0.97985764556962,10159.32,122176795.0656,12.4574523539289,84605659.6589586,10771996663680.0,20481339.8621805,29.51206759
2019-09-13,1643491.5,3.658333333333335,185061817700.0,1.06961826666667,10420.16,114864653.9296,17.8328660464771,81711974.361587,10958429712866.0,19643241.8545153,27.54043167
2019-09-14,731320.5,3.383333333333335,185470318687.5,0.903661329032258,10363.9,95214496.607,16.0514178642996,91618125.6260619,11890594958796.0,20523303.2794348,21.0247188
2019-09-15,865523.75,3.25,184973378906.25,0.86785037414966,10361.33,55063941.3121,21.1041604175361,86889448.1743942,11890594958796.0,19411747.0473599,18.2430038
2019-09-16,4795751.75,3.833333333333335,184960086534.375,1.05493929447853,10310.43,40801052.2218,16.7621546526943,96346803.0777296,11890594958796.0,21460937.0914746,29.25867219
2019-09-17,2544861.25,3.825,183448642187.5,1.15771241216216,10265.63,107174306.4193,27.2609503494476,87480532.8558527,11890594958796.0,19262723.365071,34.64137449
2019-09-18,1295313.5,3.98333333333333,182971781537.5,1.06990544827586,10190.36,91392243.66,18.5642324202751,102848734.573773,11890594958796.0,22533478.5270288,34.12588668
2019-09-19,1325825.25,3.833333333333335,177282895675.0,1.10439114189189,10157.59,90728914.3667,17.8576130055998,87480532.8558527,11890594958796.0,19373703.7112655,36.54501485
2019-09-20,1861456.75,3.7249999999999996,182466347546.875,1.04026201324503,10275.88,157389488.432,22.8196099303769,89253786.9002281,11890594958796.0,19539823.5858986,32.03804814
2019-09-21,1106461.75,3.7,179768585518.75,0.884734271084337,10173.11,89963558.4697,9.66923286644651,98120057.122105,11890594958796.0,21079948.1168425,23.40048063
2019-09-22,817013.0,3.4749999999999996,179508250000.0,0.850795608433735,9979.49,69869004.1574,8.70194749786648,98120057.122105,11890594958796.0,21169975.568586,20.52728871
2019-09-23,9500337.75,3.4333333333333353,177687590637.5,1.24371952631579,10033.05,59501805.669,34.1685347656724,67383653.6862649,11890594958796.0,14647183.7982298,32.19540269
2019-09-24,3010882.25,3.783333333333335,172075568600.0,1.16361812101911,9683.38,120001577.1514,57.4497121548585,92800294.9889788,11890594958796.0,19220354.7854656,38.46150022
2019-09-25,1854489.25,3.9333333333333353,150664380171.875,1.10453433974359,8553.61,491431838.3715,21.3366094582221,92209210.3075204,11890594958796.0,17222704.4025811,42.82475804
2019-09-26,930373.0,4.0,150000981337.5,0.970737502923977,8432.23,269030045.1831,13.3258107083118,102155715.0684,12017674556107.8,18142040.4350672,32.64172934
2019-09-27,3694564.5,3.316666666666665,144091019406.25,1.0954235,8055.64,286339496.0408,35.6501596042316,83726816.3184488,12759819404409.0,13731933.7325467,34.26327785
2019-09-28,751378.0,3.458333333333335,146533274468.75,0.887235503144653,8193.9,167290267.716,17.6810062416547,100852756.01995,12759819404409.0,16399123.5708253,23.16487157
2019-09-29,833953.25,3.2,145223148068.75,0.899054970588235,8225.0,99366389.5,10.9377820094844,86263992.570523,12759819404409.0,14292283.4733979,21.00156166
2019-09-30,3789523.0,3.40833333333333,144470774475.0,1.15052539230769,8056.74,92992826.6976,44.8137303634472,82458228.1924117,12759819404409.0,13436667.5184307,41.0132903
2019-10-01,1865160.0,3.725,150074379000.0,1.12006802797203,8307.74,173526590.0116,31.8190487874959,90704051.0116529,12759819404409.0,15347785.3282141,48.26497357
2019-10-02,1490247.25,3.658333333333335,148088256625.0,1.00596792567568,8322.92,170270297.36,16.2673974894575,93875521.3267456,12759819404409.0,15983802.9460234,37.20021491
2019-10-03,1589069.25,3.71666666666667,148234309031.25,1.03809310204082,8382.03,91246610.9394,25.0912328717564,93241227.2637271,12759819404409.0,15446657.0071901,37.88399226
2019-10-04,1316099.5,3.88333333333333,146424401768.75,1.08692838095238,8236.17,116784278.3448,12.8108947979064,93241227.2637271,12759819404409.0,15198779.2000248,27.80367596
2019-10-05,841074.5,3.758333333333335,145778853418.75,0.885488658227848,8155.48,92819801.4144,9.70414101563169,100218461.956931,12759819404409.0,16377861.1718337,19.14811395
2019-10-06,596436.25,3.091666666666665,143182125562.5,0.813034281879195,8147.69,56545050.0769,10.5290577816768,94509815.3897642,12759819404409.0,15379216.3300375,16.49098962
2019-10-07,1577895.5,3.716666666666665,143994902053.125,1.00581012258065,7869.74,100404346.4472,16.4932793121313,98315579.7678755,12759819404409.0,15743886.0120569,24.7041595
2019-10-08,1075887.75,3.6833333333333353,147446747353.125,0.966500944444444,8212.02,144876046.239,13.0962549383246,102755638.209005,12759819404409.0,17060959.4496355,27.65920023
2019-10-09,3165480.75,3.3833333333333346,147437646159.375,1.03239113768116,8190.0,68942273.4,47.747143658642,87532580.6965601,12759819404409.0,14626389.9733706,30.36615188
2019-10-10,1157041.25,4.01666666666667,154035208906.25,0.968209895061729,8587.92,174962381.1936,14.4067911674506,103681264.292523,12874760266706.7,17831123.6787614,33.46657648
2019-10-11,1264034.0,3.8,150227953087.5,1.01707467307692,8586.9,113137559.64,17.7505657812071,100875176.08461,13008091666972.0,17060812.1042193,27.83013723
2019-10-12,990821.75,3.308333333333335,149801284753.125,0.971500255639098,8269.73,138474726.8121,12.7554942877945,86002553.9695715,13008091666972.0,14021139.9221787,20.76242438
2019-10-13,858536.5,3.108333333333335,150094141725.0,0.817165204225352,8308.01,30579541.6473,10.8459583141819,91822275.6667605,13008091666972.0,15185999.1606783,16.18085575
2019-10-14,2399840.75,3.458333333333335,149380829812.5,1.05937131851852,8283.76,65962338.316,34.442515885436,87295825.4578357,13008091666972.0,14628224.1898534,23.82030921
2019-10-15,1247749.25,3.816666666666665,149263627537.5,0.995947320261438,8353.54,61644447.2176,18.7769331835887,98935268.8522138,13008091666972.0,16240085.9584146,25.89458072
2019-10-16,1834354.5,3.741666666666665,143950603962.5,1.11676388111888,8162.16,86738049.996,20.9095306449981,92468911.4108927,13008091666972.0,14633533.2162171,29.13647841
2019-10-17,2146090.5,3.7750000000000004,144793857812.5,1.09859798,8002.51,117969721.3909,23.9274747536604,96995361.6198175,13008091666972.0,15858419.0770184,25.40381954
2019-10-18,1053257.25,3.75,142880924025.0,0.9423605,8076.78,79993882.9404,15.482881314486,103461719.061139,13008091666972.0,16329289.2152908,24.94346328
2019-10-19,1017260.75,3.425,143039582612.5,0.968948147887323,7954.15,94710382.216,12.6603685472913,91822275.6667605,13008091666972.0,14484979.8988221,18.30723571
2019-10-20,664237.5,3.258333333333335,143387005003.125,0.845296609589041,7960.04,53229503.8836,9.01978135419436,94408818.643289,13008091666972.0,14984777.0324384,15.84344804
2019-10-21,997568.5,3.908333333333335,148072355906.25,1.00909333962264,8231.06,90340986.7572,10.1860881087778,102815083.317007,13008091666972.0,16722180.4358311,20.63255238
2019-10-22,1419874.75,3.9749999999999996,147756016668.75,0.95907425443787,8222.52,78014940.8592,19.6265748562006,109281440.758328,13008091666972.0,17496598.3543647,22.21592037
2019-10-23,965641.75,3.925,142869649541.008,0.978411523809523,8026.76,89353651.5172,13.4078678499913,109144376.317496,13069108485875.8,17079475.3941129,31.07041069
2019-10-24,2890988.5,3.3833333333333346,134098387643.75,1.09147323308271,7469.56,221341213.8308,27.562575104018,90520752.8588387,13691480038694.0,12594197.4342478,28.9599249
2019-10-25,5220341.75,3.483333333333335,137258610134.375,1.19020037681159,7431.88,75975960.6024,52.1686755154571,93923788.6805996,13691480038694.0,13909079.2686761,36.08670023
2019-10-26,5236243.5,3.38333333333333,166674881575.0,1.22502357857143,8666.79,333681035.1369,54.9845971076458,95285003.0093039,13691480038694.0,16769057.9170478,47.8563533
2019-10-27,2264811.25,2.91666666666667,169616285562.5,1.10233194782609,9259.8,657396445.266,33.5084048661897,78269823.9004996,13691480038694.0,13879519.9511491,33.97050101
2019-10-28,4610136.75,3.45,170048772994.77002,1.20098594776119,9551.54,290708092.5242,37.0224258145398,91201360.0231908,13691480038694.0,16254462.7222859,37.98415405
2019-10-29,1985691.0,3.675,169421414406.25,1.15925070676692,9218.76,233830897.3968,29.0002131476869,90520752.8588387,13691480038694.0,15907595.3936571,35.47022733
2019-10-30,1927098.25,3.5250000000000004,165232657609.375,1.09922310447761,9433.35,169991136.6705,24.0231354915113,91201360.0231908,13691480038694.0,15935289.7344978,33.65141019
2019-10-31,3110677.25,3.641666666666665,164878760681.25,1.08091862121212,9164.62,145730105.1756,21.5522986519322,89840145.6944865,13691480038694.0,15460313.802921,35.46517509
2019-11-01,6890985.0,3.4333333333333353,164866499868.75,1.24109290769231,9147.98,160663136.8662,61.9129494172175,88478931.3657822,13691480038694.0,15476389.7763189,40.18774408
2019-11-02,1201808.0,3.35,167287704750.0,0.989604156716418,9252.99,107433320.8734,15.1455912991202,91201360.0231908,13691480038694.0,16052149.3645515,27.69024942
2019-11-03,996398.75,3.18333333333333,165947624937.5,0.969651876811594,9301.18,53740264.7922,19.8936523294148,93923788.6805996,13691480038694.0,16402669.8082591,26.0661656
2019-11-04,3104488.25,3.541666666666665,166858337221.875,1.16507156060606,9206.16,47020646.3232,32.8739351934053,89840145.6944865,13691480038694.0,15941423.7726535,48.28785176
2019-11-05,2926089.0,3.591666666666665,168516664518.75,1.13751359722222,9418.05,103857828.9165,33.9779198246697,98007431.6667126,13691480038694.0,17451427.0960617,43.73232482
